# 1:time   2:h+   3:hx 
# FFI cut-off: omega = 0.025
-0.238266603456 -1.0111527067e-22 4.99202098912e-22
-0.238243516895 -1.03359181154e-22 4.98757395212e-22
-0.238220430334 -1.05601052627e-22 4.98302667929e-22
-0.238197343774 -1.0784083832e-22 4.97837922367e-22
-0.238174257213 -1.10078492072e-22 4.97363163769e-22
-0.238151170653 -1.12313968313e-22 4.96878397307e-22
-0.238128084092 -1.14547222063e-22 4.96383628088e-22
-0.238104997531 -1.1677820892e-22 4.95878861156e-22
-0.238081910971 -1.19006885021e-22 4.95364101538e-22
-0.23805882441 -1.21233207055e-22 4.94839354223e-22
-0.23803573785 -1.23457132277e-22 4.94304624151e-22
-0.238012651289 -1.25678618486e-22 4.93759916237e-22
-0.237989564728 -1.27897623902e-22 4.93205235437e-22
-0.237966478168 -1.30114107223e-22 4.92640586724e-22
-0.237943391607 -1.3232802765e-22 4.92065975064e-22
-0.237920305046 -1.34539344846e-22 4.91481405443e-22
-0.237897218486 -1.36748018758e-22 4.90886882979e-22
-0.237874131925 -1.38954009699e-22 4.90282412866e-22
-0.237851045365 -1.41157278387e-22 4.89668000356e-22
-0.237827958804 -1.43357785886e-22 4.89043650792e-22
-0.237804872243 -1.45555493397e-22 4.88409369734e-22
-0.237781785683 -1.4775036235e-22 4.87765162906e-22
-0.237758699122 -1.49942354453e-22 4.87111036163e-22
-0.237735612561 -1.52131431632e-22 4.86446995533e-22
-0.237712526001 -1.54317555793e-22 4.85773047356e-22
-0.23768943944 -1.56500688931e-22 4.85089198225e-22
-0.23766635288 -1.58680793178e-22 4.8439545495e-22
-0.237643266319 -1.60857830746e-22 4.836918246e-22
-0.237620179758 -1.63031763688e-22 4.82978314648e-22
-0.237597093198 -1.6520255401e-22 4.82254932909e-22
-0.237574006637 -1.67370163716e-22 4.81521687501e-22
-0.237550920077 -1.69534554753e-22 4.8077858689e-22
-0.237527833516 -1.71695688804e-22 4.80025640023e-22
-0.237504746955 -1.73853527385e-22 4.79262856268e-22
-0.237481660395 -1.76008031885e-22 4.78490245382e-22
-0.237458573834 -1.7815916352e-22 4.77707817548e-22
-0.237435487273 -1.80306883173e-22 4.76915583488e-22
-0.237412400713 -1.82451151471e-22 4.76113554408e-22
-0.237389314152 -1.84591928813e-22 4.75301741981e-22
-0.237366227592 -1.86729175341e-22 4.74480158364e-22
-0.237343141031 -1.88862850839e-22 4.73648816289e-22
-0.23732005447 -1.90992914781e-22 4.72807729019e-22
-0.23729696791 -1.9311932635e-22 4.71956910335e-22
-0.237273881349 -1.95242044423e-22 4.7109637455e-22
-0.237250794788 -1.9736102754e-22 4.70226136553e-22
-0.237227708228 -1.99476233918e-22 4.69346211791e-22
-0.237204621667 -2.01587621458e-22 4.68456616259e-22
-0.237181535107 -2.03695147748e-22 4.67557366502e-22
-0.237158448546 -2.057987701e-22 4.66648479623e-22
-0.237135361985 -2.07898445532e-22 4.65729973276e-22
-0.237112275425 -2.0999413076e-22 4.64801865673e-22
-0.237089188864 -2.1208578222e-22 4.63864175568e-22
-0.237066102303 -2.14173356163e-22 4.62916922225e-22
-0.237043015743 -2.16256808611e-22 4.61960125435e-22
-0.237019929182 -2.18336095337e-22 4.6099380552e-22
-0.236996842622 -2.20411171898e-22 4.6001798332e-22
-0.236973756061 -2.22481993781e-22 4.59032680114e-22
-0.2369506695 -2.24548516331e-22 4.58037917654e-22
-0.23692758294 -2.26610694729e-22 4.57033718182e-22
-0.236904496379 -2.2866848403e-22 4.56020104406e-22
-0.236881409819 -2.30721839335e-22 4.54997099384e-22
-0.236858323258 -2.32770715716e-22 4.5396472658e-22
-0.236835236697 -2.34815068173e-22 4.52923009885e-22
-0.236812150137 -2.36854851691e-22 4.51871973584e-22
-0.236789063576 -2.38890021412e-22 4.50811642221e-22
-0.236765977015 -2.40920532556e-22 4.49742040666e-22
-0.236742890455 -2.42946340384e-22 4.48663194133e-22
-0.236719803894 -2.44967400242e-22 4.47575128154e-22
-0.236696717334 -2.46983667732e-22 4.46477868428e-22
-0.236673630773 -2.48995098635e-22 4.45371440891e-22
-0.236650544212 -2.51001648872e-22 4.44255871744e-22
-0.236627457652 -2.5300327455e-22 4.43131187417e-22
-0.236604371091 -2.54999932099e-22 4.41997414427e-22
-0.23658128453 -2.56991578209e-22 4.40854579448e-22
-0.23655819797 -2.58978169801e-22 4.39702709334e-22
-0.236535111409 -2.60959664057e-22 4.38541831087e-22
-0.236512024849 -2.62936018521e-22 4.37371971736e-22
-0.236488938288 -2.64907191053e-22 4.36193158391e-22
-0.236465851727 -2.6687313981e-22 4.3500541827e-22
-0.236442765167 -2.68833823259e-22 4.33808778669e-22
-0.236419678606 -2.7078920024e-22 4.3260326687e-22
-0.236396592046 -2.72739229934e-22 4.3138891018e-22
-0.236373505485 -2.74683871854e-22 4.30165735955e-22
-0.236350418924 -2.76623085851e-22 4.28933771577e-22
-0.236327332364 -2.78556832124e-22 4.27693044394e-22
-0.236304245803 -2.8048507121e-22 4.26443581745e-22
-0.236281159242 -2.82407763988e-22 4.25185410977e-22
-0.236258072682 -2.84324871672e-22 4.23918559433e-22
-0.236234986121 -2.86236355772e-22 4.22643054421e-22
-0.236211899561 -2.88142178113e-22 4.21358923229e-22
-0.236188813 -2.90042300841e-22 4.20066193132e-22
-0.236165726439 -2.91936686408e-22 4.18764891387e-22
-0.236142639879 -2.93825297499e-22 4.1745504524e-22
-0.236119553318 -2.95708097062e-22 4.1613668192e-22
-0.236096466757 -2.9758504833e-22 4.14809828642e-22
-0.236073380197 -2.99456114789e-22 4.13474512611e-22
-0.236050293636 -3.01321260086e-22 4.12130761047e-22
-0.236027207076 -3.0318044807e-22 4.10778601177e-22
-0.236004120515 -3.05033642815e-22 4.09418060228e-22
-0.235981033954 -3.06880808591e-22 4.08049165432e-22
-0.235957947394 -3.08721909751e-22 4.06671944077e-22
-0.235934860833 -3.10556910783e-22 4.05286423481e-22
-0.235911774273 -3.12385776334e-22 4.03892630986e-22
-0.235888687712 -3.1420847118e-22 4.02490593969e-22
-0.235865601151 -3.16024960112e-22 4.01080339892e-22
-0.235842514591 -3.17835207992e-22 3.99661896275e-22
-0.23581942803 -3.19639179771e-22 3.98235290693e-22
-0.235796341469 -3.21436840464e-22 3.96800550784e-22
-0.235773254909 -3.23228155048e-22 3.95357704294e-22
-0.235750168348 -3.25013088509e-22 3.93906779055e-22
-0.235727081788 -3.26791605862e-22 3.92447802981e-22
-0.235703995227 -3.28563672128e-22 3.90980804072e-22
-0.235680908666 -3.30329252253e-22 3.89505810454e-22
-0.235657822106 -3.32088311144e-22 3.88022850362e-22
-0.235634735545 -3.33840813686e-22 3.86531952131e-22
-0.235611648984 -3.35586724727e-22 3.85033144207e-22
-0.235588562424 -3.37326009018e-22 3.83526455168e-22
-0.235565475863 -3.39058631243e-22 3.82011913717e-22
-0.235542389303 -3.40784556025e-22 3.80489548674e-22
-0.235519302742 -3.42503747923e-22 3.78959388982e-22
-0.235496216181 -3.44216171398e-22 3.77421463725e-22
-0.235473129621 -3.45921790831e-22 3.75875802119e-22
-0.23545004306 -3.47620570525e-22 3.74322433511e-22
-0.235426956499 -3.49312474703e-22 3.72761387376e-22
-0.235403869939 -3.50997467515e-22 3.71192693338e-22
-0.235380783378 -3.52675513029e-22 3.69616381157e-22
-0.235357696818 -3.54346575238e-22 3.68032480731e-22
-0.235334610257 -3.56010618062e-22 3.66441022096e-22
-0.235311523696 -3.57667605378e-22 3.64842035434e-22
-0.235288437136 -3.59317501011e-22 3.63235551074e-22
-0.235265350575 -3.60960268719e-22 3.61621599485e-22
-0.235242264015 -3.62595872215e-22 3.60000211278e-22
-0.235219177454 -3.64224275216e-22 3.58371417218e-22
-0.235196090893 -3.65845441421e-22 3.56735248216e-22
-0.235173004333 -3.67459334498e-22 3.5509173533e-22
-0.235149917772 -3.69065918103e-22 3.53440909766e-22
-0.235126831211 -3.70665155956e-22 3.51782802886e-22
-0.235103744651 -3.72257011805e-22 3.50117446202e-22
-0.23508065809 -3.73841449409e-22 3.4844487138e-22
-0.23505757153 -3.75418432567e-22 3.46765110236e-22
-0.235034484969 -3.76987925197e-22 3.45078194748e-22
-0.235011398408 -3.78549891303e-22 3.4338415705e-22
-0.234988311848 -3.80104294954e-22 3.41683029433e-22
-0.234965225287 -3.81651100307e-22 3.39974844345e-22
-0.234942138726 -3.83190271702e-22 3.38259634399e-22
-0.234919052166 -3.84721773619e-22 3.36537432372e-22
-0.234895965605 -3.86245570659e-22 3.34808271204e-22
-0.234872879045 -3.87761627568e-22 3.33072183993e-22
-0.234849792484 -3.89269909327e-22 3.31329204017e-22
-0.234826705923 -3.90770381112e-22 3.29579364716e-22
-0.234803619363 -3.92263008276e-22 3.27822699703e-22
-0.234780532802 -3.93747756366e-22 3.26059242756e-22
-0.234757446242 -3.95224591213e-22 3.24289027837e-22
-0.234734359681 -3.96693478888e-22 3.22512089081e-22
-0.23471127312 -3.98154385689e-22 3.20728460798e-22
-0.23468818656 -3.99607278157e-22 3.18938177475e-22
-0.234665099999 -4.01052123147e-22 3.17141273783e-22
-0.234642013438 -4.02488887793e-22 3.15337784578e-22
-0.234618926878 -4.03917539499e-22 3.13527744894e-22
-0.234595840317 -4.05338045948e-22 3.11711189949e-22
-0.234572753757 -4.06750375157e-22 3.09888155151e-22
-0.234549667196 -4.0815449545e-22 3.08058676091e-22
-0.234526580635 -4.09550375452e-22 3.0622278855e-22
-0.234503494075 -4.10937984094e-22 3.04380528491e-22
-0.234480407514 -4.12317290648e-22 3.02531932066e-22
-0.234457320953 -4.13688264709e-22 3.00677035613e-22
-0.234434234393 -4.15050876191e-22 2.98815875655e-22
-0.234411147832 -4.16405095333e-22 2.96948488901e-22
-0.234388061272 -4.17750892709e-22 2.95074912236e-22
-0.234364974711 -4.19088239224e-22 2.93195182721e-22
-0.23434188815 -4.20417106109e-22 2.91309337602e-22
-0.23431880159 -4.21737464925e-22 2.89417414299e-22
-0.234295715029 -4.23049287559e-22 2.87519450385e-22
-0.234272628468 -4.24352546221e-22 2.85615483597e-22
-0.234249541908 -4.25647213454e-22 2.83705551841e-22
-0.234226455347 -4.26933262121e-22 2.81789693182e-22
-0.234203368787 -4.28210665395e-22 2.79867945806e-22
-0.234180282226 -4.29479396766e-22 2.77940348039e-22
-0.234157195665 -4.30739430043e-22 2.76006938354e-22
-0.234134109105 -4.31990739348e-22 2.7406775536e-22
-0.234111022544 -4.33233299092e-22 2.72122837752e-22
-0.234087935984 -4.34467083984e-22 2.70172224334e-22
-0.234064849423 -4.35692069041e-22 2.68215954029e-22
-0.234041762862 -4.36908229574e-22 2.66254065867e-22
-0.234018676302 -4.38115541159e-22 2.64286598932e-22
-0.233995589741 -4.39313979649e-22 2.62313592389e-22
-0.23397250318 -4.40503521184e-22 2.60335085487e-22
-0.23394941662 -4.41684142179e-22 2.58351117558e-22
-0.233926330059 -4.42855819283e-22 2.56361727964e-22
-0.233903243499 -4.44018529396e-22 2.54366956121e-22
-0.233880156938 -4.45172249681e-22 2.52366841507e-22
-0.233857070377 -4.46316957549e-22 2.50361423655e-22
-0.233833983817 -4.47452630614e-22 2.48350742124e-22
-0.233810897256 -4.48579246709e-22 2.46334836513e-22
-0.233787810695 -4.49696783903e-22 2.44313746464e-22
-0.233764724135 -4.5080522048e-22 2.42287511661e-22
-0.233741637574 -4.51904534892e-22 2.40256171823e-22
-0.233718551014 -4.52994705779e-22 2.38219766708e-22
-0.233695464453 -4.54075711979e-22 2.36178336112e-22
-0.233672377892 -4.5514753252e-22 2.34131919873e-22
-0.233649291332 -4.56210146555e-22 2.32080557883e-22
-0.233626204771 -4.57263533391e-22 2.30024290085e-22
-0.233603118211 -4.58307672502e-22 2.27963156469e-22
-0.23358003165 -4.59342543515e-22 2.25897197075e-22
-0.233556945089 -4.60368126149e-22 2.2382645203e-22
-0.233533858529 -4.61384400245e-22 2.21750961529e-22
-0.233510771968 -4.62391345775e-22 2.19670765831e-22
-0.233487685407 -4.63388942832e-22 2.17585905267e-22
-0.233464598847 -4.64377171576e-22 2.15496420283e-22
-0.233441512286 -4.65356012258e-22 2.13402351419e-22
-0.233418425726 -4.66325445232e-22 2.11303739304e-22
-0.233395339165 -4.67285450942e-22 2.09200624664e-22
-0.233372252604 -4.68236009885e-22 2.07093048365e-22
-0.233349166044 -4.69177102628e-22 2.04981051396e-22
-0.233326079483 -4.70108709816e-22 2.02864674859e-22
-0.233302992922 -4.71030812164e-22 2.0074395998e-22
-0.233279906362 -4.71943390439e-22 1.98618948149e-22
-0.233256819801 -4.72846425463e-22 1.96489680905e-22
-0.233233733241 -4.73739898125e-22 1.94356199923e-22
-0.23321064668 -4.74623789372e-22 1.92218547026e-22
-0.233187560119 -4.75498080212e-22 1.90076764222e-22
-0.233164473559 -4.7636275171e-22 1.87930893687e-22
-0.233141386998 -4.77217784993e-22 1.85780977757e-22
-0.233118300438 -4.78063161249e-22 1.83627058936e-22
-0.233095213877 -4.78898861745e-22 1.81469179925e-22
-0.233072127316 -4.79724867818e-22 1.7930738361e-22
-0.233049040756 -4.80541160874e-22 1.77141713053e-22
-0.233025954195 -4.8134772239e-22 1.749722115e-22
-0.233002867634 -4.82144533952e-22 1.72798922399e-22
-0.232979781074 -4.82931577234e-22 1.70621889387e-22
-0.232956694513 -4.83708833996e-22 1.68441156293e-22
-0.232933607953 -4.84476286091e-22 1.66256767134e-22
-0.232910521392 -4.85233915508e-22 1.64068766123e-22
-0.232887434831 -4.85981704351e-22 1.61877197659e-22
-0.232864348271 -4.86719634831e-22 1.59682106336e-22
-0.23284126171 -4.87447689281e-22 1.57483536935e-22
-0.232818175149 -4.88165850194e-22 1.55281534406e-22
-0.232795088589 -4.88874100206e-22 1.53076143879e-22
-0.232772002028 -4.89572422089e-22 1.50867410665e-22
-0.232748915468 -4.90260798757e-22 1.48655380249e-22
-0.232725828907 -4.90939213312e-22 1.46440098255e-22
-0.232702742346 -4.91607649024e-22 1.44221610457e-22
-0.232679655786 -4.9226608932e-22 1.41999962794e-22
-0.232656569225 -4.92914517797e-22 1.39775201351e-22
-0.232633482664 -4.93552918256e-22 1.37547372311e-22
-0.232610396104 -4.94181274685e-22 1.35316521974e-22
-0.232587309543 -4.94799571252e-22 1.33082696773e-22
-0.232564222983 -4.95407792315e-22 1.30845943256e-22
-0.232541136422 -4.96005922444e-22 1.28606308024e-22
-0.232518049861 -4.96593946416e-22 1.26363837759e-22
-0.232494963301 -4.971718492e-22 1.24118579238e-22
-0.23247187674 -4.97739615972e-22 1.21870579316e-22
-0.23244879018 -4.98297232124e-22 1.19619884866e-22
-0.232425703619 -4.98844683265e-22 1.17366542804e-22
-0.232402617058 -4.99381955207e-22 1.15110600106e-22
-0.232379530498 -4.99909033979e-22 1.12852103791e-22
-0.232356443937 -5.00425905828e-22 1.10591100871e-22
-0.232333357376 -5.0093255722e-22 1.08327638373e-22
-0.232310270816 -5.01428974835e-22 1.06061763352e-22
-0.232287184255 -5.01915145569e-22 1.03793522879e-22
-0.232264097695 -5.0239105654e-22 1.01522964007e-22
-0.232241011134 -5.02856695083e-22 9.92501337879e-23
-0.232217924573 -5.03312048751e-22 9.69750792769e-23
-0.232194838013 -5.03757105314e-22 9.46978475298e-23
-0.232171751452 -5.0419185276e-22 9.24184855849e-23
-0.232148664891 -5.04616279293e-22 9.01370404712e-23
-0.232125578331 -5.05030373334e-22 8.78535592114e-23
-0.23210249177 -5.05434123522e-22 8.55680888205e-23
-0.23207940521 -5.05827518705e-22 8.32806763036e-23
-0.232056318649 -5.06210547947e-22 8.09913686572e-23
-0.232033232088 -5.06583200526e-22 7.87002128692e-23
-0.232010145528 -5.06945465931e-22 7.64072559204e-23
-0.231987058967 -5.0729733386e-22 7.41125447906e-23
-0.231963972407 -5.07638794216e-22 7.1816126456e-23
-0.231940885846 -5.07969837116e-22 6.95180478876e-23
-0.231917799285 -5.08290452883e-22 6.72183560538e-23
-0.231894712725 -5.08600632041e-22 6.49170979301e-23
-0.231871626164 -5.08900365316e-22 6.26143204949e-23
-0.231848539603 -5.09189643642e-22 6.03100707271e-23
-0.231825453043 -5.09468458155e-22 5.80043956092e-23
-0.231802366482 -5.09736800186e-22 5.56973421383e-23
-0.231779279922 -5.09994661269e-22 5.33889573214e-23
-0.231756193361 -5.10242033137e-22 5.10792881726e-23
-0.2317331068 -5.10478907723e-22 4.87683817167e-23
-0.23171002024 -5.10705277157e-22 4.64562850026e-23
-0.231686933679 -5.1092113377e-22 4.41430450974e-23
-0.231663847118 -5.11126470088e-22 4.18287090831e-23
-0.231640760558 -5.11321278842e-22 3.95133240614e-23
-0.231617673997 -5.11505552964e-22 3.71969371715e-23
-0.231594587437 -5.11679285591e-22 3.48795955822e-23
-0.231571500876 -5.1184247006e-22 3.25613464876e-23
-0.231548414315 -5.11995099914e-22 3.02422371134e-23
-0.231525327755 -5.12137168916e-22 2.79223147403e-23
-0.231502241194 -5.12268671042e-22 2.5601626693e-23
-0.231479154633 -5.12389600479e-22 2.32802203357e-23
-0.231456068073 -5.12499951628e-22 2.09581430785e-23
-0.231432981512 -5.12599719133e-22 1.86354424049e-23
-0.231409894952 -5.12688897871e-22 1.63121658585e-23
-0.231386808391 -5.12767482939e-22 1.39883610385e-23
-0.23136372183 -5.12835469672e-22 1.16640756057e-23
-0.23134063527 -5.1289285367e-22 9.33935730684e-24
-0.231317548709 -5.12939630787e-22 7.01425396362e-24
-0.231294462149 -5.12975797124e-22 4.68881346774e-24
-0.231271375588 -5.13001349033e-22 2.36308378519e-24
-0.231248289027 -5.13016283167e-22 3.71129708266e-26
-0.231225202467 -5.13020596451e-22 -2.28905083872e-24
-0.231202115906 -5.13014286083e-22 -4.61535942714e-24
-0.231179029345 -5.12997349538e-22 -6.94176449847e-24
-0.231155942785 -5.12969784612e-22 -9.26821767874e-24
-0.231132856224 -5.12931589401e-22 -1.15946705157e-23
-0.231109769664 -5.12882762293e-22 -1.39210744772e-23
-0.231086683103 -5.12823301982e-22 -1.62473809564e-23
-0.231063596542 -5.12753207494e-22 -1.85735412925e-23
-0.231040509982 -5.1267247818e-22 -2.08995067611e-23
-0.231017423421 -5.12581113702e-22 -2.32252285699e-23
-0.23099433686 -5.12479114046e-22 -2.55506578669e-23
-0.2309712503 -5.1236647954e-22 -2.78757457798e-23
-0.230948163739 -5.12243210849e-22 -3.02004433973e-23
-0.230925077179 -5.12109308965e-22 -3.2524701762e-23
-0.230901990618 -5.11964775216e-22 -3.4848471882e-23
-0.230878904057 -5.11809611272e-22 -3.71717047807e-23
-0.230855817497 -5.11643819144e-22 -3.94943514737e-23
-0.230832730936 -5.11467401179e-22 -4.1816362959e-23
-0.230809644376 -5.11280360062e-22 -4.41376902302e-23
-0.230786557815 -5.11082698813e-22 -4.64582843293e-23
-0.230763471254 -5.10874420788e-22 -4.87780963221e-23
-0.230740384694 -5.10655529677e-22 -5.10970772878e-23
-0.230717298133 -5.10426029507e-22 -5.34151783316e-23
-0.230694211572 -5.1018592462e-22 -5.57323506324e-23
-0.230671125012 -5.0993521968e-22 -5.80485454205e-23
-0.230648038451 -5.09673919682e-22 -6.03637139686e-23
-0.230624951891 -5.09402029941e-22 -6.26778076013e-23
-0.23060186533 -5.09119556061e-22 -6.49907777324e-23
-0.230578778769 -5.08826503956e-22 -6.73025758477e-23
-0.230555692209 -5.08522879847e-22 -6.96131534975e-23
-0.230532605648 -5.0820869026e-22 -7.19224623039e-23
-0.230509519087 -5.07883941982e-22 -7.42304539827e-23
-0.230486432527 -5.07548642081e-22 -7.65370803335e-23
-0.230463345966 -5.07202797913e-22 -7.88422932352e-23
-0.230440259406 -5.06846417115e-22 -8.11460446487e-23
-0.230417172845 -5.06479507552e-22 -8.34482866253e-23
-0.230394086284 -5.06102077344e-22 -8.57489713031e-23
-0.230370999724 -5.05714134874e-22 -8.8048050905e-23
-0.230347913163 -5.05315688773e-22 -9.03454777387e-23
-0.230324826603 -5.04906747878e-22 -9.26412041922e-23
-0.230301740042 -5.04487321248e-22 -9.49351827356e-23
-0.230278653481 -5.04057418177e-22 -9.72273659225e-23
-0.230255566921 -5.03617048183e-22 -9.95177063864e-23
-0.23023248036 -5.0316622096e-22 -1.01806156827e-22
-0.230209393799 -5.027049464e-22 -1.04092670018e-22
-0.230186307239 -5.02233234602e-22 -1.06377198806e-22
-0.230163220678 -5.01751095864e-22 -1.0865969611e-22
-0.230140134118 -5.01258540639e-22 -1.10940114901e-22
-0.230117047557 -5.00755579556e-22 -1.13218408208e-22
-0.230093960996 -5.00242223429e-22 -1.15494529124e-22
-0.230070874436 -4.99718483245e-22 -1.17768430803e-22
-0.230047787875 -4.99184370134e-22 -1.20040066432e-22
-0.230024701314 -4.98639895388e-22 -1.22309389247e-22
-0.230001614754 -4.98085070457e-22 -1.24576352535e-22
-0.229978528193 -4.97519906954e-22 -1.26840909625e-22
-0.229955441633 -4.96944416624e-22 -1.29103013875e-22
-0.229932355072 -4.9635861136e-22 -1.31362618673e-22
-0.229909268511 -4.95762503204e-22 -1.33619677447e-22
-0.229886181951 -4.95156104342e-22 -1.35874143656e-22
-0.22986309539 -4.94539427096e-22 -1.38125970776e-22
-0.229840008829 -4.93912483923e-22 -1.40375112305e-22
-0.229816922269 -4.93275287421e-22 -1.42621521769e-22
-0.229793835708 -4.92627850329e-22 -1.44865152714e-22
-0.229770749148 -4.91970185516e-22 -1.47105958698e-22
-0.229747662587 -4.91302305989e-22 -1.49343893292e-22
-0.229724576026 -4.90624224889e-22 -1.51578910088e-22
-0.229701489466 -4.89935955494e-22 -1.53810962692e-22
-0.229678402905 -4.89237511218e-22 -1.56040004715e-22
-0.229655316345 -4.88528905613e-22 -1.58265989784e-22
-0.229632229784 -4.87810152364e-22 -1.60488871534e-22
-0.229609143223 -4.87081265295e-22 -1.62708603616e-22
-0.229586056663 -4.86342258374e-22 -1.64925139689e-22
-0.229562970102 -4.85593145707e-22 -1.67138433422e-22
-0.229539883541 -4.84833941542e-22 -1.69348438499e-22
-0.229516796981 -4.84064660267e-22 -1.71555108613e-22
-0.22949371042 -4.83285316423e-22 -1.73758397477e-22
-0.22947062386 -4.82495924699e-22 -1.75958258818e-22
-0.229447537299 -4.8169649993e-22 -1.78154646378e-22
-0.229424450738 -4.808870571e-22 -1.80347513916e-22
-0.229401364178 -4.80067611357e-22 -1.82536815221e-22
-0.229378277617 -4.79238178009e-22 -1.84722504108e-22
-0.229355191056 -4.78398772514e-22 -1.86904534411e-22
-0.229332104496 -4.77549410494e-22 -1.89082859991e-22
-0.229309017935 -4.76690107746e-22 -1.91257434757e-22
-0.229285931375 -4.75820880234e-22 -1.93428212651e-22
-0.229262844814 -4.74941744091e-22 -1.95595147653e-22
-0.229239758253 -4.74052715618e-22 -1.97758193776e-22
-0.229216671693 -4.73153811305e-22 -1.99917305102e-22
-0.229193585132 -4.72245047825e-22 -2.0207243576e-22
-0.229170498572 -4.71326442024e-22 -2.04223539931e-22
-0.229147412011 -4.70398010932e-22 -2.06370571846e-22
-0.22912432545 -4.69459771777e-22 -2.08513485817e-22
-0.22910123889 -4.68511741981e-22 -2.10652236227e-22
-0.229078152329 -4.67553939149e-22 -2.12786777517e-22
-0.229055065768 -4.6658638108e-22 -2.14917064203e-22
-0.229031979208 -4.65609085779e-22 -2.17043050891e-22
-0.229008892647 -4.64622071451e-22 -2.19164692273e-22
-0.228985806087 -4.63625356497e-22 -2.21281943119e-22
-0.228962719526 -4.62618959516e-22 -2.23394758283e-22
-0.228939632965 -4.61602899318e-22 -2.25503092725e-22
-0.228916546405 -4.60577194919e-22 -2.27606901503e-22
-0.228893459844 -4.59541865535e-22 -2.29706139765e-22
-0.228870373283 -4.58496930589e-22 -2.31800762756e-22
-0.228847286723 -4.57442409712e-22 -2.33890725838e-22
-0.228824200162 -4.56378322745e-22 -2.35975984475e-22
-0.228801113602 -4.55304689734e-22 -2.38056494238e-22
-0.228778027041 -4.54221530929e-22 -2.40132210801e-22
-0.22875494048 -4.53128866794e-22 -2.42203089958e-22
-0.22873185392 -4.52026717995e-22 -2.44269087616e-22
-0.228708767359 -4.50915105409e-22 -2.46330159792e-22
-0.228685680798 -4.49794050119e-22 -2.48386262616e-22
-0.228662594238 -4.48663573411e-22 -2.50437352337e-22
-0.228639507677 -4.47523696781e-22 -2.5248338532e-22
-0.228616421117 -4.46374441929e-22 -2.54524318045e-22
-0.228593334556 -4.45215830761e-22 -2.56560107108e-22
-0.228570247995 -4.44047885386e-22 -2.58590709223e-22
-0.228547161435 -4.42870628119e-22 -2.60616081222e-22
-0.228524074874 -4.41684081478e-22 -2.6263618005e-22
-0.228500988314 -4.40488268185e-22 -2.64650962772e-22
-0.228477901753 -4.39283211165e-22 -2.66660386566e-22
-0.228454815192 -4.38068933544e-22 -2.68664408727e-22
-0.228431728632 -4.36845458654e-22 -2.70662986667e-22
-0.228408642071 -4.35612810027e-22 -2.72656077911e-22
-0.22838555551 -4.34371011399e-22 -2.74643640098e-22
-0.22836246895 -4.33120086707e-22 -2.76625630982e-22
-0.228339382389 -4.31860060092e-22 -2.78602008431e-22
-0.228316295829 -4.30590955896e-22 -2.80572730427e-22
-0.228293209268 -4.29312798666e-22 -2.82537755063e-22
-0.228270122707 -4.2802561315e-22 -2.84497040547e-22
-0.228247036147 -4.26729424301e-22 -2.86450545198e-22
-0.228223949586 -4.25424257273e-22 -2.88398227451e-22
-0.228200863025 -4.24110137428e-22 -2.90340045853e-22
-0.228177776465 -4.22787090328e-22 -2.92275959062e-22
-0.228154689904 -4.21455141745e-22 -2.94205925854e-22
-0.228131603344 -4.2011431765e-22 -2.96129905114e-22
-0.228108516783 -4.18764644224e-22 -2.98047855847e-22
-0.228085430222 -4.17406147854e-22 -2.99959737172e-22
-0.228062343662 -4.16038855134e-22 -3.01865508324e-22
-0.228039257101 -4.1466279286e-22 -3.03765128653e-22
-0.228016170541 -4.13277988041e-22 -3.05658557632e-22
-0.22799308398 -4.11884467892e-22 -3.07545754852e-22
-0.227969997419 -4.10482259834e-22 -3.09426680022e-22
-0.227946910859 -4.09071391499e-22 -3.11301292972e-22
-0.227923824298 -4.07651890724e-22 -3.13169553658e-22
-0.227900737737 -4.06223785557e-22 -3.15031422162e-22
-0.227877651177 -4.04787104255e-22 -3.16886858684e-22
-0.227854564616 -4.0334187528e-22 -3.18735823553e-22
-0.227831478056 -4.01888127304e-22 -3.20578277227e-22
-0.227808391495 -4.00425889208e-22 -3.22414180291e-22
-0.227785304934 -3.98955190078e-22 -3.2424349346e-22
-0.227762218374 -3.97476059211e-22 -3.26066177574e-22
-0.227739131813 -3.95988526106e-22 -3.27882193609e-22
-0.227716045252 -3.94492620469e-22 -3.29691502673e-22
-0.227692958692 -3.92988372212e-22 -3.31494066004e-22
-0.227669872131 -3.91475811451e-22 -3.33289844969e-22
-0.227646785571 -3.89954968503e-22 -3.35078801076e-22
-0.22762369901 -3.88425873885e-22 -3.36860895962e-22
-0.227600612449 -3.86888558317e-22 -3.386360914e-22
-0.227577525889 -3.85343052719e-22 -3.40404349296e-22
-0.227554439328 -3.83789388203e-22 -3.42165631695e-22
-0.227531352768 -3.82227596074e-22 -3.43919900776e-22
-0.227508266207 -3.80657707836e-22 -3.45667118856e-22
-0.227485179646 -3.79079755187e-22 -3.47407248385e-22
-0.227462093086 -3.77493770003e-22 -3.49140251959e-22
-0.227439006525 -3.75899784351e-22 -3.50866092311e-22
-0.227415919964 -3.74297830483e-22 -3.52584732311e-22
-0.227392833404 -3.72687940842e-22 -3.54296134971e-22
-0.227369746843 -3.71070148038e-22 -3.56000263453e-22
-0.227346660283 -3.6944448486e-22 -3.57697081062e-22
-0.227323573722 -3.6781098428e-22 -3.59386551249e-22
